fishery_name,fishery_id,mu_name,run_year,n_expanded,n_observed
7B-7D  Net,96,Strait of Georgia Vancouver Isl.,2008,3.54,2
7B-7D  Net,96,Strait of Georgia Vancouver Isl.,2010,3.24,1
7B-7D  Net,96,Strait of Georgia Vancouver Isl.,2011,12.32,1
7B-7D  Net,96,Strait of Georgia Vancouver Isl.,2012,4.8,2
7B-7D  Net,96,Strait of Georgia Vancouver Isl.,2022,14.86,1
A 4-4A Net,79,Grays Harbor,1991,0,1
A 4-4A Net,79,Hood Canal,1989,26.73,8
A 4-4A Net,79,Hood Canal,1990,5.68,4
A 4-4A Net,79,Hood Canal,1993,1.53,1
A 4-4A Net,79,Hood Canal,2001,18.8,15
A 4-4A Net,79,Hood Canal,2010,14.74,11
A 4-4A Net,79,Hood Canal,2011,7.74,3
A 4-4A Net,79,Hood Canal,2015,14.17,5
A 4-4A Net,79,Hood Canal,2018,2.28,2
A 4-4A Net,79,Interior Fraser,1989,6.07,2
A 4-4A Net,79,Lower Fraser,1989,14.59,4
A 4-4A Net,79,Lower Fraser,1990,1.42,1
A 4-4A Net,79,Lower Fraser,2010,1,1
A 4-4A Net,79,Quillayute,2010,2.5,1
A 4-4A Net,79,Skagit,1989,23.200000000000003,9
A 4-4A Net,79,Skagit,1990,2.84,2
A 4-4A Net,79,Skagit,1991,2.28,1
A 4-4A Net,79,Skagit,2001,9.75,5
A 4-4A Net,79,Skagit,2010,11,5
A 4-4A Net,79,Snohomish,1989,30.200000000000003,9
A 4-4A Net,79,Snohomish,1990,11.36,8
A 4-4A Net,79,Snohomish,1991,4.56,2
A 4-4A Net,79,Snohomish,2001,23.4,12
A 4-4A Net,79,Snohomish,2015,9.98,4
A 4-4A Net,79,Stillaguamish,1989,2.01,1
A 4-4A Net,79,Strait of Georgia Mainland,1989,2.74,1
A 4-4A Net,79,Strait of Georgia Mainland,1990,1.42,1
A 4-4A Net,79,Strait of Georgia Mainland,1991,2.28,1
A 4-4A Net,79,Strait of Georgia Vancouver Isl.,1988,3,1
A 4-4A Net,79,Strait of Georgia Vancouver Isl.,1989,7.1,1
A 4-4A Net,79,Strait of Georgia Vancouver Isl.,1990,2.84,2
A 4-4A Net,79,Strait of Georgia Vancouver Isl.,2001,1.95,1
A 4-4A Net,79,Strait of Georgia Vancouver Isl.,2018,1.14,1
A 4-4A Net,79,Strait of Juan de Fuca,1989,57.870000000000005,16
A 4-4A Net,79,Strait of Juan de Fuca,2001,3.9,2
A 5-6C Trl,44,Grays Harbor,1991,11.41,1
A 5-6C Trl,44,Grays Harbor,1992,1.36,1
A 5-6C Trl,44,Grays Harbor,2018,6.36,1
A 5-6C Trl,44,Grays Harbor,2019,1.78,1
A 5-6C Trl,44,Hoh,1992,2.6100000000000003,2
A 5-6C Trl,44,Hood Canal,1987,12.719999999999999,2
A 5-6C Trl,44,Hood Canal,1989,10.120000000000001,3
A 5-6C Trl,44,Hood Canal,1990,6.37,4
A 5-6C Trl,44,Hood Canal,1991,32.14,6
A 5-6C Trl,44,Hood Canal,1992,4.54,1
A 5-6C Trl,44,Hood Canal,2009,4.54,1
A 5-6C Trl,44,Hood Canal,2015,11.629999999999999,4
A 5-6C Trl,44,Hood Canal,2018,12.72,2
A 5-6C Trl,44,Interior Fraser,1991,2.96,2
A 5-6C Trl,44,Interior Fraser,1992,1.63,1
A 5-6C Trl,44,Lower Fraser,1989,5.59,2
A 5-6C Trl,44,Lower Fraser,1990,3.52,2
A 5-6C Trl,44,Lower Fraser,1991,24.12,3
A 5-6C Trl,44,Lower Fraser,2009,4.54,1
A 5-6C Trl,44,Queets,2015,2.59,1
A 5-6C Trl,44,Skagit,1987,20.97,3
A 5-6C Trl,44,Skagit,1990,16.75,3
A 5-6C Trl,44,Skagit,1991,15.49,3
A 5-6C Trl,44,Skagit,1992,4.35,2
A 5-6C Trl,44,Skagit,2018,6.36,1
A 5-6C Trl,44,Snohomish,1986,31.3,2
A 5-6C Trl,44,Snohomish,1987,16.5,2
A 5-6C Trl,44,Snohomish,1988,11.07,1
A 5-6C Trl,44,Snohomish,1989,3.73,2
A 5-6C Trl,44,Snohomish,1991,45.64,4
A 5-6C Trl,44,Snohomish,1992,5.6,3
A 5-6C Trl,44,Snohomish,2009,4.54,1
A 5-6C Trl,44,Snohomish,2015,10.309999999999999,3
A 5-6C Trl,44,Strait of Georgia Mainland,1986,32.85,2
A 5-6C Trl,44,Strait of Georgia Mainland,1987,1,1
A 5-6C Trl,44,Strait of Georgia Mainland,1988,3.7,3
A 5-6C Trl,44,Strait of Georgia Mainland,1991,6.58,2
A 5-6C Trl,44,Strait of Georgia Vancouver Isl.,1991,1.3,1
A 5-6C Trl,44,Strait of Georgia Vancouver Isl.,1996,3.59,1
A 5-6C Trl,44,Strait of Georgia Vancouver Isl.,2015,3.86,1
A 5-6C Trl,44,Strait of Georgia Vancouver Isl.,2023,0,1
A 5-6C Trl,44,Strait of Juan de Fuca,1989,1.06,1
A 5-6C Trl,44,Strait of Juan de Fuca,1990,1.52,1
A 5-6C Trl,44,Strait of Juan de Fuca,1991,11.41,1
A 5-6C Trl,44,Strait of Juan de Fuca,1992,1.36,1
A 6-7A Net,88,Grays Harbor,1988,5.8,2
A 6-7A Net,88,Grays Harbor,1989,1.37,1
A 6-7A Net,88,Grays Harbor,1991,34.69,5
A 6-7A Net,88,Hoh,1989,,1
A 6-7A Net,88,Hood Canal,1986,8.58,5
A 6-7A Net,88,Hood Canal,1987,51.59,431
A 6-7A Net,88,Hood Canal,1988,17.86,5
A 6-7A Net,88,Hood Canal,1989,34.7,25
A 6-7A Net,88,Hood Canal,1990,83.7,15
A 6-7A Net,88,Hood Canal,1991,75.38,24
A 6-7A Net,88,Hood Canal,1992,7.279999999999999,4
A 6-7A Net,88,Hood Canal,1995,4.26,2
A 6-7A Net,88,Hood Canal,1997,1.05,1
A 6-7A Net,88,Hood Canal,1998,2,2
A 6-7A Net,88,Hood Canal,2005,,1
A 6-7A Net,88,Hood Canal,2009,2.76,1
A 6-7A Net,88,Hood Canal,2011,1.78,1
A 6-7A Net,88,Interior Fraser,1986,132.93,29
A 6-7A Net,88,Interior Fraser,1987,284.11,80
A 6-7A Net,88,Interior Fraser,1988,373.84,86
A 6-7A Net,88,Interior Fraser,1989,1314.19,369
A 6-7A Net,88,Interior Fraser,1990,181.23,20
A 6-7A Net,88,Interior Fraser,1991,617.68,89
A 6-7A Net,88,Interior Fraser,1994,9.9,2
A 6-7A Net,88,Interior Fraser,1995,28.2,13
A 6-7A Net,88,Interior Fraser,1996,10.82,2
A 6-7A Net,88,Interior Fraser,1997,94.23,56
A 6-7A Net,88,Interior Fraser,2001,,1
A 6-7A Net,88,Interior Fraser,2003,19.36,7
A 6-7A Net,88,Interior Fraser,2004,2.04,2
A 6-7A Net,88,Interior Fraser,2005,9.88,10
A 6-7A Net,88,Interior Fraser,2007,3.28,3
A 6-7A Net,88,Interior Fraser,2009,23.169999999999998,6
A 6-7A Net,88,Interior Fraser,2010,14.43,1
A 6-7A Net,88,Interior Fraser,2011,14.58,4
A 6-7A Net,88,Interior Fraser,2013,7.44,3
A 6-7A Net,88,Interior Fraser,2014,19.8,10
A 6-7A Net,88,Interior Fraser,2015,4.17,3
A 6-7A Net,88,Interior Fraser,2016,1.02,1
A 6-7A Net,88,Interior Fraser,2019,25.51,25
A 6-7A Net,88,Interior Fraser,2021,62.550000000000004,51
A 6-7A Net,88,Interior Fraser,2022,49.980000000000004,28
A 6-7A Net,88,Interior Fraser,2023,1.09,1
A 6-7A Net,88,Lower Fraser,1986,2200.93,313
A 6-7A Net,88,Lower Fraser,1987,1267.06,302
A 6-7A Net,88,Lower Fraser,1988,831.05,196
A 6-7A Net,88,Lower Fraser,1989,1295.74,322
A 6-7A Net,88,Lower Fraser,1990,347.05,43
A 6-7A Net,88,Lower Fraser,1991,384.21,62
A 6-7A Net,88,Lower Fraser,1992,99.09,21
A 6-7A Net,88,Lower Fraser,1993,36.44,4
A 6-7A Net,88,Lower Fraser,1994,16.61,3
A 6-7A Net,88,Lower Fraser,1995,86.55,22
A 6-7A Net,88,Lower Fraser,1997,119.96,70
A 6-7A Net,88,Lower Fraser,1998,26.68,10
A 6-7A Net,88,Lower Fraser,2000,9.11,3
A 6-7A Net,88,Lower Fraser,2001,4.16,2
A 6-7A Net,88,Lower Fraser,2002,37.809999999999995,21
A 6-7A Net,88,Lower Fraser,2003,128.29999999999998,37
A 6-7A Net,88,Lower Fraser,2004,254.02,123
A 6-7A Net,88,Lower Fraser,2005,43.19,30
A 6-7A Net,88,Lower Fraser,2006,7.3,5
A 6-7A Net,88,Lower Fraser,2007,13.04,4
A 6-7A Net,88,Lower Fraser,2008,1,1
A 6-7A Net,88,Lower Fraser,2009,1.7,1
A 6-7A Net,88,Lower Fraser,2010,35.82,18
A 6-7A Net,88,Lower Fraser,2011,24.330000000000002,9
A 6-7A Net,88,Lower Fraser,2012,34.93,7
A 6-7A Net,88,Lower Fraser,2013,44.4,32
A 6-7A Net,88,Lower Fraser,2014,180.03,72
A 6-7A Net,88,Lower Fraser,2015,57.51,51
A 6-7A Net,88,Lower Fraser,2016,111.49,92
A 6-7A Net,88,Lower Fraser,2017,87.82000000000001,41
A 6-7A Net,88,Lower Fraser,2018,92.34,76
A 6-7A Net,88,Lower Fraser,2019,7,7
A 6-7A Net,88,Lower Fraser,2020,125.6,57
A 6-7A Net,88,Lower Fraser,2021,31.77,31
A 6-7A Net,88,Lower Fraser,2022,621.26,442
A 6-7A Net,88,Lower Fraser,2023,3,3
A 6-7A Net,88,Queets,1987,12,2
A 6-7A Net,88,Queets,1988,1.49,1
A 6-7A Net,88,Queets,1991,9.11,1
A 6-7A Net,88,Quillayute,1988,1.49,1
A 6-7A Net,88,Quillayute,1991,3.2,1
A 6-7A Net,88,Skagit,1986,370.36,55
A 6-7A Net,88,Skagit,1987,178.52,113
A 6-7A Net,88,Skagit,1988,346.96,93
A 6-7A Net,88,Skagit,1989,387.6,131
A 6-7A Net,88,Skagit,1990,131.84,12
A 6-7A Net,88,Skagit,1991,130.9,20
A 6-7A Net,88,Skagit,1992,13.52,4
A 6-7A Net,88,Skagit,1995,14.5,7
A 6-7A Net,88,Skagit,1997,46.04,30
A 6-7A Net,88,Skagit,1998,4.33,1
A 6-7A Net,88,Skagit,2001,4.16,2
A 6-7A Net,88,Skagit,2003,12.61,4
A 6-7A Net,88,Skagit,2005,5.5,5
A 6-7A Net,88,Skagit,2009,1.7,1
A 6-7A Net,88,Skagit,2011,4.64,2
A 6-7A Net,88,Skagit,2012,1,1
A 6-7A Net,88,Skagit,2018,2.14,2
A 6-7A Net,88,Skagit,2021,5.4399999999999995,3
A 6-7A Net,88,Skagit,2022,1,1
A 6-7A Net,88,Snohomish,1986,46,9
A 6-7A Net,88,Snohomish,1987,137.62,184
A 6-7A Net,88,Snohomish,1988,68.24,22
A 6-7A Net,88,Snohomish,1989,57.53,23
A 6-7A Net,88,Snohomish,1990,93.44,10
A 6-7A Net,88,Snohomish,1991,86.57000000000001,21
A 6-7A Net,88,Snohomish,1997,9.5,6
A 6-7A Net,88,Snohomish,2005,,1
A 6-7A Net,88,Snohomish,2014,2.73,1
A 6-7A Net,88,Snohomish,2015,1.09,1
A 6-7A Net,88,Snohomish,2021,1.35,1
A 6-7A Net,88,Stillaguamish,1987,12.81,11
A 6-7A Net,88,Stillaguamish,1988,55.24,16
A 6-7A Net,88,Stillaguamish,1989,21.22,7
A 6-7A Net,88,Stillaguamish,1990,6.28,1
A 6-7A Net,88,Stillaguamish,2013,1,1
A 6-7A Net,88,Stillaguamish,2014,2.73,1
A 6-7A Net,88,Strait of Georgia Mainland,1986,1243.3600000000001,195
A 6-7A Net,88,Strait of Georgia Mainland,1987,883.7,311
A 6-7A Net,88,Strait of Georgia Mainland,1988,280.35,73
A 6-7A Net,88,Strait of Georgia Mainland,1989,1005.49,358
A 6-7A Net,88,Strait of Georgia Mainland,1990,146.52,21
A 6-7A Net,88,Strait of Georgia Mainland,1991,465.26,76
A 6-7A Net,88,Strait of Georgia Mainland,1992,82.38,15
A 6-7A Net,88,Strait of Georgia Mainland,1993,14.21,1
A 6-7A Net,88,Strait of Georgia Mainland,1994,12.190000000000001,6
A 6-7A Net,88,Strait of Georgia Mainland,1995,466.38,154
A 6-7A Net,88,Strait of Georgia Mainland,1997,106.82000000000001,65
A 6-7A Net,88,Strait of Georgia Mainland,1998,43.6,16
A 6-7A Net,88,Strait of Georgia Mainland,2000,5,5
A 6-7A Net,88,Strait of Georgia Mainland,2001,4.16,2
A 6-7A Net,88,Strait of Georgia Mainland,2002,4.14,4
A 6-7A Net,88,Strait of Georgia Mainland,2003,15.82,9
A 6-7A Net,88,Strait of Georgia Mainland,2010,1.71,1
A 6-7A Net,88,Strait of Georgia Mainland,2011,3.56,2
A 6-7A Net,88,Strait of Georgia Mainland,2017,17.64,6
A 6-7A Net,88,Strait of Georgia Mainland,2018,5,5
A 6-7A Net,88,Strait of Georgia Mainland,2019,20.2,10
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1986,207.13,40
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1987,165.66,43
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1988,179.34,45
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1989,583.31,155
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1990,102.34,12
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1991,957.03,137
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1992,29.92,8
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1993,0,1
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1995,66.27,29
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1997,60.97,35
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,1998,5.33,2
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2001,4.16,2
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2002,28.959999999999997,17
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2003,63.419999999999995,17
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2004,124.53,62
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2005,18.580000000000002,13
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2006,2.39,1
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2010,1.99,1
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2011,16.42,6
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2013,26.32,19
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2014,19.05,8
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2015,1.09,1
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2016,9.620000000000001,9
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2017,10.86,9
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2018,37.2,30
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2019,3.09,3
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2020,35.28,18
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2021,14.75,13
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2022,108.62,73
A 6-7A Net,88,Strait of Georgia Vancouver Isl.,2023,18.630000000000003,6
A 6-7A Net,88,Strait of Juan de Fuca,1986,3.06,1
A 6-7A Net,88,Strait of Juan de Fuca,1988,1.49,1
A 6-7A Net,88,Strait of Juan de Fuca,1989,129.66,36
A 6-7A Net,88,Strait of Juan de Fuca,1990,1.17,1
A 6-7A Net,88,Strait of Juan de Fuca,1991,3.2,1
A 6-7A Net,88,Strait of Juan de Fuca,1996,2,1
A 6-7A Net,88,Strait of Juan de Fuca,1997,9.99,6
A 6-7A Net,88,Strait of Juan de Fuca,2004,4.5,2
A 6-7A Net,88,Strait of Juan de Fuca,2009,1,1
A 6-7A Net,88,Strait of Juan de Fuca,2022,2.16,1
A1-Ast Spt,33,Grays Harbor,1986,61.53,26
A1-Ast Spt,33,Grays Harbor,1987,16.85,7
A1-Ast Spt,33,Grays Harbor,1988,16.16,7
A1-Ast Spt,33,Grays Harbor,1989,18.59,8
A1-Ast Spt,33,Grays Harbor,1990,63.04,23
A1-Ast Spt,33,Grays Harbor,1991,185.77,77
A1-Ast Spt,33,Grays Harbor,1992,138.57,59
A1-Ast Spt,33,Grays Harbor,1993,172.56,71
A1-Ast Spt,33,Grays Harbor,1995,184.21,73
A1-Ast Spt,33,Grays Harbor,1996,107.38,46
A1-Ast Spt,33,Grays Harbor,1997,12.7,7
A1-Ast Spt,33,Grays Harbor,1998,17.08,9
A1-Ast Spt,33,Grays Harbor,1999,44.5,18
A1-Ast Spt,33,Grays Harbor,2000,7.800000000000001,3
A1-Ast Spt,33,Grays Harbor,2001,48.18,17
A1-Ast Spt,33,Grays Harbor,2002,260.23,113
A1-Ast Spt,33,Grays Harbor,2003,337.71,127
A1-Ast Spt,33,Grays Harbor,2004,38.56,15
A1-Ast Spt,33,Grays Harbor,2005,53.440000000000005,25
A1-Ast Spt,33,Grays Harbor,2006,22.32,11
A1-Ast Spt,33,Grays Harbor,2007,63.28,26
A1-Ast Spt,33,Grays Harbor,2008,15.51,9
A1-Ast Spt,33,Grays Harbor,2009,238.42,108
A1-Ast Spt,33,Grays Harbor,2010,98.9,39
A1-Ast Spt,33,Grays Harbor,2011,38.68,16
A1-Ast Spt,33,Grays Harbor,2012,37.82,19
A1-Ast Spt,33,Grays Harbor,2013,38.41,16
A1-Ast Spt,33,Grays Harbor,2014,54.01,17
A1-Ast Spt,33,Grays Harbor,2015,32.21,14
A1-Ast Spt,33,Grays Harbor,2016,19.12,5
A1-Ast Spt,33,Grays Harbor,2017,17.43,8
A1-Ast Spt,33,Grays Harbor,2018,9.13,6
A1-Ast Spt,33,Grays Harbor,2019,26.8,6
A1-Ast Spt,33,Grays Harbor,2021,28.48,8
A1-Ast Spt,33,Grays Harbor,2022,49.56,20
A1-Ast Spt,33,Grays Harbor,2023,16.35,6
A1-Ast Spt,33,Hoh,1987,3.18,2
A1-Ast Spt,33,Hoh,1988,3.94,2
A1-Ast Spt,33,Hoh,1989,7.75,4
A1-Ast Spt,33,Hoh,1990,7.21,3
A1-Ast Spt,33,Hoh,1991,2.15,1
A1-Ast Spt,33,Hoh,1992,31.61,15
A1-Ast Spt,33,Hood Canal,1986,16.7,6
A1-Ast Spt,33,Hood Canal,1987,46.76,20
A1-Ast Spt,33,Hood Canal,1988,2.27,1
A1-Ast Spt,33,Hood Canal,1989,3.15,1
A1-Ast Spt,33,Hood Canal,1990,11.850000000000001,5
A1-Ast Spt,33,Hood Canal,1991,26.810000000000002,12
A1-Ast Spt,33,Hood Canal,1992,31.400000000000002,12
A1-Ast Spt,33,Hood Canal,1993,101.7,48
A1-Ast Spt,33,Hood Canal,1995,11.3,6
A1-Ast Spt,33,Hood Canal,1996,25.46,12
A1-Ast Spt,33,Hood Canal,1997,30.55,18
A1-Ast Spt,33,Hood Canal,1998,19.65,8
A1-Ast Spt,33,Hood Canal,1999,4.04,3
A1-Ast Spt,33,Hood Canal,2000,7.720000000000001,3
A1-Ast Spt,33,Hood Canal,2001,61.85,24
A1-Ast Spt,33,Hood Canal,2002,19,9
A1-Ast Spt,33,Hood Canal,2003,101.65,44
A1-Ast Spt,33,Hood Canal,2004,45.27,21
A1-Ast Spt,33,Hood Canal,2005,84.08,49
A1-Ast Spt,33,Hood Canal,2006,30.91,18
A1-Ast Spt,33,Hood Canal,2007,33.29,18
A1-Ast Spt,33,Hood Canal,2008,31.43,20
A1-Ast Spt,33,Hood Canal,2009,16.52,9
A1-Ast Spt,33,Hood Canal,2010,1.5,1
A1-Ast Spt,33,Hood Canal,2011,44.73,24
A1-Ast Spt,33,Hood Canal,2012,13.059999999999999,8
A1-Ast Spt,33,Hood Canal,2013,23.52,10
A1-Ast Spt,33,Hood Canal,2014,11.78,6
A1-Ast Spt,33,Hood Canal,2015,31.55,18
A1-Ast Spt,33,Hood Canal,2016,18.67,8
A1-Ast Spt,33,Hood Canal,2017,38.81,15
A1-Ast Spt,33,Hood Canal,2018,44.86,20
A1-Ast Spt,33,Hood Canal,2019,3.3099999999999996,2
A1-Ast Spt,33,Hood Canal,2020,3.4,2
A1-Ast Spt,33,Hood Canal,2021,18.32,6
A1-Ast Spt,33,Hood Canal,2022,48.699999999999996,23
A1-Ast Spt,33,Hood Canal,2023,19.63,12
A1-Ast Spt,33,Interior Fraser,1987,9.42,5
A1-Ast Spt,33,Interior Fraser,1988,12.5,6
A1-Ast Spt,33,Interior Fraser,1989,5.33,3
A1-Ast Spt,33,Interior Fraser,1990,2.22,1
A1-Ast Spt,33,Interior Fraser,1991,26.67,14
A1-Ast Spt,33,Interior Fraser,1992,17.61,8
A1-Ast Spt,33,Interior Fraser,1993,28.87,13
A1-Ast Spt,33,Interior Fraser,1995,2.55,1
A1-Ast Spt,33,Interior Fraser,1996,3.1,2
A1-Ast Spt,33,Interior Fraser,1997,2.76,2
A1-Ast Spt,33,Interior Fraser,1998,5.390000000000001,2
A1-Ast Spt,33,Interior Fraser,1999,4.23,2
A1-Ast Spt,33,Interior Fraser,2001,15.16,7
A1-Ast Spt,33,Interior Fraser,2002,21.44,10
A1-Ast Spt,33,Interior Fraser,2003,23.38,9
A1-Ast Spt,33,Interior Fraser,2004,40.11,18
A1-Ast Spt,33,Interior Fraser,2005,7.17,3
A1-Ast Spt,33,Interior Fraser,2007,12.03,5
A1-Ast Spt,33,Interior Fraser,2008,6.640000000000001,4
A1-Ast Spt,33,Interior Fraser,2009,10.28,5
A1-Ast Spt,33,Interior Fraser,2010,14.53,7
A1-Ast Spt,33,Interior Fraser,2011,27.9,12
A1-Ast Spt,33,Interior Fraser,2012,11.83,8
A1-Ast Spt,33,Interior Fraser,2013,1.86,1
A1-Ast Spt,33,Interior Fraser,2014,3.01,2
A1-Ast Spt,33,Interior Fraser,2015,9.19,6
A1-Ast Spt,33,Interior Fraser,2016,23.76,9
A1-Ast Spt,33,Interior Fraser,2017,6.48,2
A1-Ast Spt,33,Interior Fraser,2018,14.02,6
A1-Ast Spt,33,Interior Fraser,2019,11.68,4
A1-Ast Spt,33,Interior Fraser,2020,2.56,1
A1-Ast Spt,33,Interior Fraser,2021,22.810000000000002,7
A1-Ast Spt,33,Interior Fraser,2022,54.51,19
A1-Ast Spt,33,Interior Fraser,2023,4.9,3
A1-Ast Spt,33,Lower Fraser,1986,6.06,2
A1-Ast Spt,33,Lower Fraser,1987,10.96,6
A1-Ast Spt,33,Lower Fraser,1988,3.32,2
A1-Ast Spt,33,Lower Fraser,1989,2.18,1
A1-Ast Spt,33,Lower Fraser,1991,9.67,5
A1-Ast Spt,33,Lower Fraser,1992,2.4,1
A1-Ast Spt,33,Lower Fraser,1993,8.81,3
A1-Ast Spt,33,Lower Fraser,1996,9.18,4
A1-Ast Spt,33,Lower Fraser,1997,3.62,2
A1-Ast Spt,33,Lower Fraser,1999,2.81,1
A1-Ast Spt,33,Lower Fraser,2001,3.12,1
A1-Ast Spt,33,Lower Fraser,2002,6.29,3
A1-Ast Spt,33,Lower Fraser,2003,22.48,11
A1-Ast Spt,33,Lower Fraser,2004,15.69,10
A1-Ast Spt,33,Lower Fraser,2006,4.76,3
A1-Ast Spt,33,Lower Fraser,2008,5.65,4
A1-Ast Spt,33,Lower Fraser,2011,2.41,1
A1-Ast Spt,33,Lower Fraser,2012,1.4,1
A1-Ast Spt,33,Lower Fraser,2015,1.4,1
A1-Ast Spt,33,Lower Fraser,2016,8.29,3
A1-Ast Spt,33,Lower Fraser,2020,1.33,1
A1-Ast Spt,33,Lower Fraser,2022,25.919999999999998,7
A1-Ast Spt,33,Lower Fraser,2023,1,1
A1-Ast Spt,33,Queets,1986,18.94,6
A1-Ast Spt,33,Queets,1987,34.58,13
A1-Ast Spt,33,Queets,1988,20.57,9
A1-Ast Spt,33,Queets,1989,26.3,12
A1-Ast Spt,33,Queets,1990,127.49,45
A1-Ast Spt,33,Queets,1991,62.74,25
A1-Ast Spt,33,Queets,1992,93.12,42
A1-Ast Spt,33,Queets,1993,190.38,70
A1-Ast Spt,33,Queets,1995,67.93,30
A1-Ast Spt,33,Queets,1996,88.11,39
A1-Ast Spt,33,Queets,1997,12.15,6
A1-Ast Spt,33,Queets,1998,33.54,18
A1-Ast Spt,33,Queets,1999,22.84,12
A1-Ast Spt,33,Queets,2000,34.28,17
A1-Ast Spt,33,Queets,2001,95.51,29
A1-Ast Spt,33,Queets,2002,151.72,66
A1-Ast Spt,33,Queets,2003,168.13,66
A1-Ast Spt,33,Queets,2004,72.55,25
A1-Ast Spt,33,Queets,2005,147.51,72
A1-Ast Spt,33,Queets,2006,54.12,29
A1-Ast Spt,33,Queets,2007,36.55,17
A1-Ast Spt,33,Queets,2008,14.47,10
A1-Ast Spt,33,Queets,2009,54.86,29
A1-Ast Spt,33,Queets,2010,16.72,9
A1-Ast Spt,33,Queets,2011,42.19,23
A1-Ast Spt,33,Queets,2012,5.02,3
A1-Ast Spt,33,Queets,2013,19.38,10
A1-Ast Spt,33,Queets,2014,68.23,28
A1-Ast Spt,33,Queets,2015,101.73,56
A1-Ast Spt,33,Queets,2016,3.94,2
A1-Ast Spt,33,Queets,2017,92.72,39
A1-Ast Spt,33,Queets,2018,22.32,14
A1-Ast Spt,33,Queets,2019,59.44,22
A1-Ast Spt,33,Queets,2020,24.46,13
A1-Ast Spt,33,Queets,2021,81.12,32
A1-Ast Spt,33,Queets,2022,85.09,31
A1-Ast Spt,33,Queets,2023,23.36,12
A1-Ast Spt,33,Quillayute,1986,15.93,6
A1-Ast Spt,33,Quillayute,1987,21.439999999999998,9
A1-Ast Spt,33,Quillayute,1988,7.9799999999999995,4
A1-Ast Spt,33,Quillayute,1989,12.530000000000001,6
A1-Ast Spt,33,Quillayute,1991,43.07,19
A1-Ast Spt,33,Quillayute,1992,10.33,5
A1-Ast Spt,33,Quillayute,1993,21.91,10
A1-Ast Spt,33,Quillayute,1995,48.62,21
A1-Ast Spt,33,Quillayute,1996,20.5,10
A1-Ast Spt,33,Quillayute,1997,6.39,5
A1-Ast Spt,33,Quillayute,1998,28.84,13
A1-Ast Spt,33,Quillayute,1999,28.01,15
A1-Ast Spt,33,Quillayute,2000,48.81,22
A1-Ast Spt,33,Quillayute,2001,58.5,21
A1-Ast Spt,33,Quillayute,2002,122.16,49
A1-Ast Spt,33,Quillayute,2003,116.3,41
A1-Ast Spt,33,Quillayute,2004,75.35,32
A1-Ast Spt,33,Quillayute,2005,280.39,129
A1-Ast Spt,33,Quillayute,2006,72.84,39
A1-Ast Spt,33,Quillayute,2007,169.65,83
A1-Ast Spt,33,Quillayute,2008,24.43,14
A1-Ast Spt,33,Quillayute,2009,115.27,54
A1-Ast Spt,33,Quillayute,2010,97.24,36
A1-Ast Spt,33,Quillayute,2011,79.98,42
A1-Ast Spt,33,Quillayute,2012,17.169999999999998,11
A1-Ast Spt,33,Quillayute,2013,71.8,27
A1-Ast Spt,33,Quillayute,2014,109.24,40
A1-Ast Spt,33,Quillayute,2015,89.84,51
A1-Ast Spt,33,Quillayute,2016,41.17,15
A1-Ast Spt,33,Quillayute,2017,197.44,77
A1-Ast Spt,33,Quillayute,2018,134.07,60
A1-Ast Spt,33,Quillayute,2019,29.54,13
A1-Ast Spt,33,Quillayute,2020,19.08,9
A1-Ast Spt,33,Quillayute,2021,27.81,12
A1-Ast Spt,33,Quillayute,2022,57.48,27
A1-Ast Spt,33,Quillayute,2023,22.2,11
A1-Ast Spt,33,Skagit,1986,12.66,6
A1-Ast Spt,33,Skagit,1987,105.53,50
A1-Ast Spt,33,Skagit,1988,14.12,7
